feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
-1.4899591882616603,-0.4255820625538111,-2.978788689689206,-0.6706658218126977,-0.17881561514348177,-0.10860401223744154,-0.7669731599579174,-0.10713885654233099,-0.6908041139855615,-0.9065084829550115,-1.3665527728193672,-0.39037804921885716,0
-0.7170781233572888,2.2360508701890707,-0.5281576477930305,0.09610457262718701,1.1241353594826775,-2.1236217193672835,-1.837060918591486,-1.627373621327952,-0.3379893963126398,0.36630018039725465,1.863434506143466,-2.2910032887113414,0
-0.4147544828762469,0.553522767425121,0.8596990969647966,0.7383646516922815,0.3898722681987661,-0.5072632775002657,-0.41462662861275734,-1.536149698498641,-0.9102893196669098,-0.06502697386577717,0.4976481773401087,0.10885070101137663,0
-1.0605029245974598,0.32779416780971565,0.692408086604084,1.2259174522724001,-0.6115166088425504,-0.8032509860211168,-1.3405203589470107,-0.04543689436161763,-0.6334490216364301,-0.007508769540462782,-0.6975772272721263,-1.0328210630797459,0
0.6508339983038238,0.07751153513858346,-0.5768958706566982,0.1544040473878089,1.324103469223599,-0.6140672668878674,-1.2405395783298578,-1.1213984697532338,-0.045348672326237925,-0.2857813691265815,-1.0018871728179586,-0.013514573987614005,0
-1.053217811946475,0.7886934869079237,-0.7995688846475444,-0.09857006145990624,1.0464427785361223,-0.7408185314112836,-0.630065097261967,-0.23579405329956,-0.7129928345923653,-0.2162590587844312,0.6734844772834054,-1.7205434323207465,0
0.46689782094214816,2.1342055553034913,0.07486296090909171,-0.850960659961317,-0.596318159523629,-2.0180447484851034,-1.7341117805959425,-0.06124827376716046,-0.11069777173716533,-0.8669886105840846,1.7960293974191204,-2.8721938792975696,0
1.371207069782789,0.03887489627621621,-0.36840709378794184,0.177889594992285,-0.11088790683348226,-0.24741822426083632,-0.4903062777203937,-0.23445986212055434,-1.3143014609201957,0.7671901499833015,-0.38298128099721884,0.6115196419283586,1
1.0238589923206278,0.22860681995855311,-0.9032230491856292,-0.6533614971535648,0.4582842141587347,-0.10966294988889345,0.046160317064593115,0.22852964387969557,0.8467234429742904,-0.4101388445464106,0.4025429568342471,1.2936348869951333,1
0.8200341427224902,0.05510044637485219,0.012826714056330816,-0.88722460925116,0.47621168504241135,-0.6543038101368226,-1.3560914946203104,1.0769690403184116,0.5202890981130953,-1.4803473666942553,-1.141963363613176,1.2208854477060953,0
-1.5639708698530557,3.036415390552426,-2.1028700767109902,0.10113947758019418,-0.13358266904445235,-2.9171465225771125,-2.567348285471712,-1.5536568224427578,-0.018512497622883865,0.008664472478131704,2.4645118623368116,0.9230598881169747,0
-0.936860624249375,0.6554465928136334,0.6439564714150944,-0.04236255828636002,0.34058382294797374,-0.1253599413084743,0.544030623549199,-0.31725845541691144,-1.281908017407671,1.407054324795088,1.5272163256662608,0.43336127667773233,1
-0.6948453214386734,0.6068528098804717,-0.3956005456518694,-1.2220176188154672,-0.2631869001052094,-0.06462139967940779,0.6157196855146958,-0.6472690333976946,0.9198676251410762,0.16569815444167157,1.5155070254595133,1.0320769918826935,1
-0.46705427139610334,2.4002868459598394,0.956622929477654,-0.6100799398194958,-1.5426559653548289,-2.2502770743608425,-1.9081398265171379,1.5727843111929525,0.6557707295708235,-1.7086246500402795,2.058165150466248,-0.07225208435734674,0
0.12278204210671513,0.11835891993935295,-1.027402421992407,-1.2876311029659628,-1.115645642044175,-0.6063003878109632,-1.1727110551526758,-0.5029220046576109,0.7920156423248961,-0.0005410813807767507,-0.8759683461095252,-0.2670441620067591,0
0.24692762784003186,0.3563294417274991,-0.4425589759394655,-1.6523715453783565,0.14217757464410447,-0.3121235470717915,-0.23550114088363094,0.06404658339176932,-0.5312348905088863,-0.268071854280802,0.34882807548651584,-1.634411519292053,0
1.1705489773414355,-0.4028282498971802,2.5505479691567805,1.3656889850248082,1.7505744234718572,0.6109678967463509,0.8282868097297237,-1.311015254858908,1.2821959626466424,-1.6076994704085135,0.11499158857225011,-0.3195565128093241,1
-0.05535777789474476,1.016113211834602,-0.0919515813129581,-1.7772521894665836,1.0163465003194874,-0.9610492395993977,-0.8261503473583208,-1.1470214478193224,0.8799525472726424,0.8969130946919291,0.8546288061899118,0.8242214027198864,0
-0.5026080782025705,-1.4774475142858945,0.8516830981038103,0.09675879616339572,1.5497820412270338,1.3898674301495026,1.1848714783989363,0.7173543573001352,-0.817300065501068,0.4563206158279294,-1.257477680031445,1.6867889536133267,0
-1.29801436092291,0.15859749059853745,-0.4572886659446483,1.0351504395602253,1.635902426887361,-0.1344925342267788,-0.09517300050622868,-2.1584994011799887,1.7293443182509465,2.921554729700255,0.1639995178019844,-1.256067156993745,0
0.14226198171942467,0.6708791940742811,1.1962632082863882,-2.282500470752468,0.37798316089327966,0.17935246547078462,1.226791060577548,0.03193064546959931,-1.626134228930986,1.4658229257241635,2.1702918450508135,0.03859420014440461,1
-0.6225317879477029,1.3681061045427374,1.2538146255079223,-0.15807989461926844,0.5742614451870011,-1.267346862884706,-1.0543707596648195,2.6265675255521836,0.6832232144401358,0.8674086954647615,1.2032122432420849,-0.3967036424100917,1
1.3606770367626917,-0.4051404189763529,-0.27502520400502395,0.5953533499693496,-0.0645216481695118,0.13097247882659585,-0.2198051559941775,-0.12362520671013236,0.360168419995398,-0.35113649576610784,-0.838448958047729,-0.8980251352839881,0
-0.1154056204544801,0.568559086904733,1.3093074743146387,-0.44953402926645664,-0.6557698550873293,-0.36427565432396924,-0.08452255671271014,-0.5268442125837053,-2.4344617710169794,1.6375037760043623,0.8205174138750999,0.012118892078195583,1
0.007210449480804249,-1.6238425718151284,0.3005173854227205,-1.2794008579221732,-1.334386326771176,1.4721360827904941,1.181535017787635,0.10672824784492119,0.9101115773452296,0.10360768195765238,-1.4914936735610698,0.7451169106801177,1
1.0121728788006772,-0.39874051506530983,0.3583667540100755,0.03381566376148162,1.1480246738971263,1.1896738210734836,2.0935382086620247,-0.9146872606352099,0.6230319861439757,0.455190727282142,1.2680259686262283,1.194649513994291,1
-0.42268186269288505,-0.1325497000338316,0.3609055634305696,0.030113180917282125,0.5410899222664352,0.2941376765980384,0.47527518875932184,0.36866259871618756,2.3428745754405518,-0.8771215341680133,0.2215532274657075,-0.48289782577975615,1
0.3686225611015447,-1.4588638537586247,-0.35943605599827205,-0.4213772899868575,1.207132558248225,1.398576198476501,1.2269995131654607,-0.9111322562263561,-1.3009110664483414,-1.3380052447291737,-1.1899781890294459,-0.3370308668378976,1
-0.12259862386851335,-0.4190490547130345,-1.123376990122027,0.4528551391794186,-1.884970967295578,0.4427216389451967,0.4417045682570344,-1.0932516145754507,0.1294434489828676,-0.2237244638220783,-0.2609277389322252,-0.9233023329961157,1
-0.5899538026008116,0.07065927691079091,-0.2585686835131994,1.1866406978640698,-1.375493432420795,-0.6594623849880684,-1.3479305909144221,0.8160800134318928,-0.44779827659288207,1.4474223232131367,-1.1100180434205886,1.4420792981359651,0
-1.1414930105099466,0.4504861154654456,0.7746796821381702,-0.8900456738961797,2.470292637967697,-0.8985832268507138,-1.3951760716071722,0.41427891761007923,1.4196792946893135,-1.0459111432471206,-0.5535148067528344,0.7838128737423204,0
-3.7570911730909757,0.028969877336420792,0.18608243904650298,-1.9537760192941882,-0.15484081495486887,0.6353982949319255,1.4197167015237815,0.8911307028144136,0.6774397415594489,0.8825265662782199,1.332273304239375,-1.326370282258912,1
-1.663808714810381,1.038186716803504,-0.2889478330913312,-0.22297550244946499,1.1454269471016287,-1.0224561587454586,-0.9323520682893812,-0.9210802090595626,0.025663689633370214,-0.6401079196136565,0.7932167957774486,-0.30360677813890974,0
0.43801775046104363,-0.15609020364433848,1.0589795303272682,-1.4725137740138785,-0.7932498972781791,0.4225685789801323,0.7255958069425181,-0.9215723047816193,0.40860753037079484,1.0094203272142308,0.4112526028670158,-0.502123843029313,1
-0.41848991257184925,3.549668475006645,0.018007438562655135,0.179017941880047,1.312907218732722,-3.354123135551881,-2.879118519206208,0.4994013863864535,0.07738582301374573,0.4417955512101605,2.9918292652791365,0.7225076478145588,0
0.4813555611081089,0.08925101966913279,-0.560144910693785,1.2731871365628538,1.1674796115176096,-0.5830382751676528,-1.1583395253667457,-1.1142466440581087,0.514526005944207,-0.17100686230697051,-0.908873210820876,-0.2161545634277691,0
-0.089748912992542,-2.4922495937763904,-0.8367766278251529,2.2301736295133976,-0.43392832504282824,2.0511376589567387,1.3598749451169445,-0.6455765843315301,0.7645161398654285,1.5178531059130222,-2.7001140149023195,0.5595274164628226,1
0.6567686017622442,0.2611017451150534,0.26443328816216194,0.2964898624071187,-0.5188513120751942,0.3753042398595236,1.1427010001334248,0.6303687951658471,1.235581131711826,0.9337163499645867,1.4475127370069634,-0.05710351105268554,1
-0.6718077086230941,0.15371120796449944,0.21181708617605133,-0.29117889033883954,-0.20210330452232378,-0.6005358739433004,-1.116092343645375,-0.9863242544398639,0.7723156334886496,-1.905516703750932,-0.7688785232685483,-0.02909493951392316,0
0.6130277327912572,1.564017478008756,-0.8137623167506525,0.20270172881822499,0.6090251452174632,-1.476392658922453,-1.2653752198963522,-1.8576774938813545,-1.3930863411370729,0.23818359985366894,1.3211205216651773,-0.2557391841451465,0
0.8785383256492205,0.7206214157354318,1.419884939048491,0.599312526433075,0.7878922759786658,-1.1697290395388378,-1.6488865651901166,0.7046796003878533,0.44123139481789697,0.25843091347191316,-0.357191444579535,0.7645154964184535,0
0.02034964946952811,0.20785622436058834,0.8929747415411748,0.23411077356528673,-0.5413590684314155,-0.20477193776726754,-0.18680882982462765,0.7164541415831235,0.7056571216395786,-0.13656455403598253,0.1586820486695022,-0.745251035405841,0
-0.8026393243107502,0.424064126139725,-1.0723417032049858,0.5564866011394268,0.0801125048401362,0.5808364692068269,1.7933867721674255,-1.0125199638506148,-0.11288381789378688,0.34101664711424357,2.294304750839201,0.12019490656742086,1
-0.7754604771723731,0.2956780008819553,-0.05532173567384037,-0.6901236338918287,-2.1400215258010777,0.09030058237334863,0.5651926784330301,0.27082359593172833,0.6453358389629348,-0.5532694481646827,0.9787253248106643,0.3392118741419515,1
-1.613182110445303,1.1943084216520459,-1.2596250554123765,0.7325071431896119,0.16046487040522267,-1.139127863723419,-0.9918055162787999,0.6409416035076677,1.3581864923380818,0.18955075520956038,0.9856792877642138,-1.2121223016530227,0
0.7980989398861507,0.9710897768198363,-1.0103043501642712,0.7327716009947146,-0.4370550246176678,-0.9199202449448817,-0.7927114848377268,1.416199397799145,1.0235357451402982,1.4106429229165476,0.8138903097221071,-0.06458283197636731,0
-0.5795610396296286,-0.4699100222874835,1.8211131221486059,-0.9544015789288751,-0.552373468720298,0.839317193636729,1.241910143922834,-1.1635785520813189,-0.4531590326905063,-0.9463362849720459,0.3839751586428988,1.7600195206823084,1
0.6704986543661845,1.4000002138185585,-1.2054454459012722,0.4942430591508228,-0.6099895583738683,-1.3237713648705103,-1.1374817842721974,1.7290601746383092,0.013835319167588862,1.1382893645118515,1.178220913659949,-0.03686091872208499,0
0.4715221124323222,0.5887888432750128,2.0566168283489783,-1.4030948624017667,0.7872440452412102,-0.5697307541931561,-0.506693360724859,0.9740986395577355,1.219404555156865,2.162468601310143,0.46986161594389086,1.5144301958257145,0
0.29883935117133753,-2.783572725320589,-0.29713667282880024,1.2136945266325865,-0.8846987983601879,2.803632882471458,2.6353332840222277,0.7080892583612667,1.6580975603317145,-2.340559627699295,-2.00395011609103,2.5287754999143384,1
-0.987904531443886,1.1084081850230858,-1.152752467975759,-0.8607316474348583,-2.7379443325017467,-0.5863311078325897,0.1048585650427386,-1.0011448686479931,-0.8810697237285032,0.9845298692666703,1.8439486480602705,-1.3449667822048268,1
-2.120643601624122,0.22495508854574311,0.4707445743455517,1.0846824896529559,-1.6636801019606033,-0.6671393128200023,-1.1723193604712165,-0.2130643935529715,0.1210985660199812,0.14798282243111732,-0.7074184278816493,0.8598192368794036,0
0.4895248130423861,-0.47141515342823176,-0.27991749425604695,0.9243933459801124,1.0268867113128164,-0.07165183611306515,-0.7436387197736648,-2.7226652359427996,-0.8263731042414761,1.8202030240659612,-1.4177255379598717,-0.2767003201489939,0
0.376804241239429,0.29141321191796266,0.5396690422585697,0.7422919975305893,-0.3895013699852432,0.006634937061015409,0.3776912626406359,-0.4241232124440861,-0.7480108968813953,-0.3662135181669363,0.8020802345043363,1.1192270870719225,1
0.4207908720336621,0.45717241468176834,0.3837116222602022,-0.4279481055444397,-0.2020304904020698,-0.9806793258304962,-1.5656093225316587,2.1476904170293496,0.4088185414817882,-0.9131141964960328,-0.697413141921942,0.36743680012991586,0
0.48842917048228635,-2.0656683024807707,2.012380463399367,1.4867081760897904,-0.9601122526408314,2.0322489542726996,1.8504729695150517,0.4314498324782846,0.8418147825925977,-0.5946908941543547,-1.582438716981416,0.08559769352207443,1
-2.724143275288656,-1.1535310105085237,0.6033106802756547,0.28543274009052155,0.9317391802234134,0.8655184917861247,0.44683839557645955,-1.495372558908109,-0.21180168313023656,1.4666732106797256,-1.4151928919179488,-0.868415066546174,1
-0.8129140648761186,-0.0841296241269621,0.5553602885362973,0.7755814042338892,1.215664836661998,-0.3449975713130827,-0.8561131437851675,-0.9725742891219418,0.5835657742260383,2.2413581983426085,-0.9085646243946119,-1.178055934145316,0
-1.2231331838313342,0.3174525194899187,-0.27974074301698554,-0.2660293836053251,-1.393240253415881,0.2737622461611933,0.9918297397501123,1.4630423140503808,0.04523816545917916,0.10385457033649982,1.3997058037506498,-0.37240126687407793,1
0.6517319013296019,-2.246767646421807,0.11304358566774522,-1.017599570995313,0.3441407375148903,2.3271726574986245,2.266943158396897,0.7508799969138749,-0.9201566110102615,2.626922386272951,-1.4907802702719832,0.0719199006872907,1
-0.4505124894620334,0.44544507629707125,0.4469488290741434,0.17844042692846357,-0.04886842025864284,-0.9933070498612951,-1.6077247141051512,0.8974202629157806,0.4689880500821776,-0.061628621897934804,-0.7540827864081869,0.43223206497966765,0
0.639884953069541,-0.4121956049168257,-0.4802044999147699,0.3608853894541574,-1.4997096794599005,0.9503046568262792,1.5555303309745157,-0.9951880073886061,1.556148288956548,0.6937912012075315,0.7592470367822663,2.2927123677695924,1
0.7053103385598318,-1.0962897839274734,0.6082506068960074,1.4503935535264822,0.5588037208538295,0.7782375863876607,0.3281311837437917,-1.159671535061306,0.1760212797432671,-1.0723663786448248,-1.4324473991334519,0.012965408202276643,1
0.7087620670747781,0.48884805219172284,0.4835237615866606,2.0301464855942957,0.5152677653859096,-0.4672358045960352,-0.40808148323525184,0.14592745399201765,0.18961483638223386,-0.44325176304062913,0.401531127082163,0.8380762334042168,0
1.4735424182589065,-0.2313988505535685,-0.6648066314533473,1.4554067602913934,1.2263233336635078,0.8394701603528328,1.539544827895631,-1.7071252461119535,0.5122009601964771,1.4466985028733854,1.0300346843775734,0.24090683011522795,1
0.18017545462736395,-2.8246685865459473,-2.1188648057444115,2.3866891555762937,0.3466307997986005,2.7134554057338742,2.38774255330066,-0.08326475250952373,1.009318623120328,1.435819719296402,-2.293163457656534,-0.7496033990314263,1
